# Simulated random data file for batch processing
# timestamp: 2021-04-28 16:24:37
# BMK
# ------------------------------

"Length","SurfArea"
11831.7746755536,1379.82601782056
6575.50814072617,1190.00813508863
11369.0262828217,2282.02431450465
5656.74700175061,3067.36318064912
12871.0158136001,1906.0890174385
4138.25186803114,1924.58226305412
NA,NA
5963.38164629367,999.926810426965
9855.36726950142,1207.004453235
15953.0337915171,1337.59971239203
10382.1498866994,1655.91743720529
12055.1147533594,1328.74952575446
4353.30243202226,1588.75082845027
7863.74297082643,2336.73226718298
4174.67703047298,1020.04919123215
6897.89837526372,1893.64533569232
8878.08326004134,1389.23371166748
NA,NA
8646.29624140679,1341.69218078574
3138.22559327699,NA
3550.97835404556,2038.35954652707
NA,1642.28455642481
7016.312564883,2146.26518812545
11008.1016225597,-1302.03299338655
5934.21336028631,2499.10900761973
