# Simulated random data file for batch processing
# timestamp: 2021-04-28 16:24:36
# BMK
# ------------------------------

"Length","SurfArea"
14633.7736448349,1724.64688876188
1709.47852442225,453.640784720022
2954.74752822987,NA
11305.1326486658,2251.95931214943
12886.9937729518,1642.04021168429
12496.5481701864,1753.67946614829
7910.60681623075,697.90983146409
2175.28925997643,2418.73231524035
6771.16565610133,1217.21583677432
3492.85111677317,1916.85586117824
5860.81954505728,884.862365324099
9223.54324325386,2567.15357577871
5946.06466504023,69.3625653931836
692.779432772028,1035.71418246295
1901.0220493756,1308.0455210253
7138.00365386075,1941.64429493373
9345.58929047911,1962.71568679845
6675.03903141575,NA
NA,1619.24788975759
12514.9418720265,1973.64989440362
11122.0166331872,-340.354280007015
5054.98807467852,1555.78027433538
6884.30980336871,2009.15337779857
6807.08030095341,1530.95686472575
11585.2747778443,789.927126967081
4582.84833108717,2185.62878647909
6740.53411876841,1997.41187655944
6783.44368565019,1141.38496459693
1277.35608731984,808.080381377898
11109.704438266,996.231121147286
7019.22650466404,1666.83029549799
6076.58476749411,-20.0090044559929
11121.5235244811,311.372259755798
9863.89204447353,2571.01474892433
8111.65314703453,604.746556423797
2034.35066784868,NA
2271.6756029158,777.924930962086
9785.01537685159,3255.91856048576
10276.3336469986,2177.71732010358
15427.5298211293,932.671810223702
NA,1528.65448616847
2346.29859893337,873.323230223456
13447.3375775107,1448.15846244609
4301.71602061561,1456.6091212179
6088.03435178623,847.412132578983
9835.78640791483,1549.00218456622
9146.58857237178,1860.00803927741
13209.5311735642,2139.10181841356
8332.26880184646,2476.06295392005
12733.5936398854,1152.81234846112
5515.19465456409,2115.90268526924
-644.560641490591,1601.61291072318
10108.43158633,1568.56184201885
5218.44468775451,827.749768431
10237.8325690995,1639.80774291944
1825.68219305488,1354.2397554278
6785.88274059094,1881.2181121108
4437.79972283921,1990.97809965704
8358.56771232538,2627.062683738
6041.8900528932,1869.5720859034
3860.5053346377,1460.4639482584
5917.33693672771,1753.119284131
NA,2690.03708398146
10934.8091296187,1507.10631918397
14207.493309068,1685.8610061668
4451.43503659503,1263.82346815145
8114.61182455934,1263.76594244657
7033.45286577325,1379.26390598553
11010.3759427545,1219.83444483679
6816.18878581949,1189.54237521922
10403.4530748152,830.952370078697
-1432.02450340449,590.885001665944
11154.1567138106,752.898013039471
7598.02146044068,2338.533654726
7714.43865337222,2137.81762657672
17276.8010962777,525.473173434457
9642.43166613446,2274.76425286489
