# Simulated random data file for batch processing
# timestamp: 2021-04-28 16:24:36
# BMK
# ------------------------------

"Length","SurfArea"
12631.5105199838,1744.4552732567
4397.73310553493,1788.51442288979
11002.207138034,2297.356640881
5667.6210965616,1379.18038845127
6312.83174932984,1378.43946557229
5607.5880950486,2842.84880396629
5324.02628936489,1033.93202547264
11225.0047643902,944.5137553974
10270.6902898821,1907.87502324592
11390.7772626165,2805.85137407213
9080.40247071077,2580.14389812094
6339.67301086117,2722.69728094379
7022.89788815048,2312.15775815903
6366.83646884362,-1022.7585769643
16679.4634278358,-184.41971601437
11036.7395241722,1178.54916882584
NA,2375.21414897079
7717.47819744655,1573.04785153898
13892.4058381364,1734.18342230453
4604.75974995446,1879.93124415698
7757.91473164998,1413.03051651446
16518.8652570698,2441.28595949513
13381.0318603278,2281.98686659386
5825.60547550455,2752.78360179265
8641.95077247334,1504.74030141912
2354.34666570651,751.400438852496
9857.36894770941,711.7024906238
13543.5303341034,NA
10942.0832260262,698.789677517436
8340.30188479029,NA
6662.96609543136,1474.27722546181
8641.54647567799,2677.97716573506
13007.3717757775,1600.07907602639
14728.7898981416,816.631841123381
7314.40008344655,1519.33240215947
7545.67005053903,2022.23752012185
7010.89740302715,1650.49679954413
9253.01294358035,27.962764696977
11591.7460171039,2121.18125117609
12451.7489850803,934.984242533144
2117.32349183223,690.602400447999
16156.6104797829,590.141758417756
8375.28242033039,1578.55307359446
9133.12824217702,1017.40716759712
8042.45399732011,963.012446069766
11486.8081608967,554.249400190221
13111.2874186113,2148.75574608586
7612.15454505785,1047.00973203987
14115.6517846661,3029.15875201127
4138.17733291024,1880.82009797714
NA,1381.14837819786
7281.49816389204,1263.29328459693
9176.11254598279,845.738979334059
8658.30756932859,1223.67779320126
4527.56134711709,3521.11096189685
14290.2755082159,2633.73034750743
