# Simulated random data file for batch processing
# timestamp: 2021-04-28 16:24:37
# BMK
# ------------------------------

"Length","SurfArea"
3033.84416438881,1508.68785679023
NA,524.773938983689
8256.46769882963,1402.7867593657
8070.85917638051,1848.79660858714
10403.5020577466,424.503492322461
19377.7173131697,1547.5864142435
7182.20222749537,1151.02027912005
6320.23708788839,1887.18321073313
-4675.49380069811,-355.021826009262
8156.38827898853,1858.93393297901
10651.7259522558,862.823576698811
14967.5888073636,927.218537016409
11266.66236146,1475.69324319745
9755.46425325933,1909.10728733995
7913.45120644841,2019.4509646567
5540.20604317853,2275.52581771935
6736.66491580285,1527.98330288211
7354.67677899159,1293.20987167968
17303.6819341112,2276.87392210305
7405.86410363783,NA
13233.8081511354,1715.24655713828
-655.05671792571,2223.79045623474
7242.98524353216,1561.55486490984
9624.39584301438,1785.31600897853
-1573.73424967612,1303.27041850853
6802.65734215191,1106.74034105418
8666.19670651893,2496.76407198397
11502.8829016675,1015.63220164968
4560.80125093567,1541.56596738014
9668.85231272018,1529.87452328257
2655.04683122016,2617.22424782389
12554.292571151,1716.74182313558
13098.302257101,1021.768913102
17182.0958931176,1235.78275868951
4929.40801628029,2293.65438600234
8885.61461775434,1012.21010975125
