# Simulated random data file for batch processing
# timestamp: 2021-04-28 16:24:37
# BMK
# ------------------------------

"Length","SurfArea"
11191.6900392034,2012.47981116015
8531.19408652848,2419.81605906437
12194.9956630611,2115.23242526553
8173.70077480579,2339.75587787446
2484.02026239439,-21.4909310142664
4565.1567230099,110.135205349214
4934.18803899525,1896.53404937047
9831.01763095524,1364.29601885933
12849.6442651213,1369.28094248118
18848.7459369437,1365.11838659262
4253.28749983802,1622.42086900404
9643.73016623941,1026.51818138251
8292.68425108264,2495.88347212517
15293.917667077,1380.7732705627
8058.16554510509,1105.35102684762
13011.3187819496,306.889839936601
1881.61823696599,2756.19367756912
7685.15233200823,558.474041135079
6204.37127866803,1930.29387388163
15072.8197574936,1787.85621262324
8994.7000230478,2358.0487732941
9598.51445941208,1140.3708126242
10648.400339773,1284.54184517832
9867.63050233867,1229.3120983805
NA,-39.8704844640781
9481.84861211762,2127.82826758506
8637.81641424439,1565.85638865753
10186.6785080246,2053.25332495579
13218.2563879495,1844.39431638446
-2010.6463639501,1267.66297367857
3352.51827286489,1391.64881785549
9375.12572856888,1277.1517086597
8137.21054191876,1623.51329677021
11173.5435150311,1291.96662576745
1190.05002769973,488.277799192034
6627.94039532251,1304.35237161142
11210.8882652996,2558.90255394501
9893.14595973409,401.959555468277
11434.0984292951,1295.83083194412
6901.59655434851,1245.43725359348
11378.7380357831,1644.76931318566
8345.73436487366,1431.00767564342
2431.67013746254,1013.95597926925
9990.0102414258,1723.49908879916
-3947.12773081651,1202.52202761812
11721.8027316682,1692.68446780787
11749.7051489397,1330.34406486088
7716.30443937767,2852.39676663228
13866.02279003,1217.72892292029
5439.69443728481,1993.93081706843
4651.57800168271,1739.58565698271
4273.24483782261,829.986414608865
7644.20361517426,929.25671849733
8556.45979113526,1180.977410019
7461.74728139851,1525.81104891316
8594.44563449374,249.679143377434
6357.1517641801,1283.96537179245
6199.63540318896,2350.11366118823
3638.46903720683,1762.84997251014
10070.050389897,674.232019135456
2825.16293741539,991.323202424846
1458.5835936962,452.870879110233
14350.6587134601,1259.63563430203
10138.2360856656,1670.26726603661
12339.7790599879,NA
7611.39300486482,277.32209631187
9580.74790360364,1008.02222683173
7017.19038540945,1584.10251996773
7179.57838397268,3070.74532664245
9280.62239121099,NA
10895.5946440648,1631.13277784727
8546.17702495548,1728.17825983264
5056.26363170747,1088.46406300386
9949.76184526498,1159.1078180456
5895.27982709852,2219.62242166539
15939.4483081593,931.050801998921
10487.3325192113,2772.61930245447
3743.22469093342,1519.68897117505
2995.52330373691,1879.44951143331
NA,2193.81029755304
5810.18160522043,3332.66631248475
15121.884282798,1367.76313738429
9216.56891215724,589.022467972035
70.2441369356384,2768.14718424628
7444.75870415577,671.13127667502
9402.09208745346,2867.83839017891
3904.22515566877,573.559221790011
3526.21039282581,1430.14571909094
6549.51441474239,660.96620939285
6883.34979657213,1385.90226596914
5149.65532825069,1980.46885430339
6950.20028260476,2395.26402996983
