# Simulated random data file for batch processing
# timestamp: 2021-04-28 16:24:36
# BMK
# ------------------------------

"Length","SurfArea"
10220.7458038732,1585.33887017301
4128.71870989332,1145.99897538955
7738.82509378962,1606.65737702443
-2067.21618574569,260.494340819595
10973.1399906074,1509.19097356087
5102.96340155425,2982.36408913502
10444.2575474126,1161.21185380661
13038.8601657883,1505.45498562454
10814.1097732062,2814.20816780849
10541.1314100337,797.00773414693
14284.5486242923,2079.15052532194
10934.3570509595,1128.78991061358
7061.14457300241,1228.63554974946
7152.82054380644,1110.48184110937
9767.73205520018,1847.32236460428
5422.44301768416,1104.66712120533
13800.2862970809,568.259087325823
8511.80452081708,856.566682464722
6325.72312452922,2161.11744749513
11376.10674832,1513.85365604848
5039.06155012559,1691.05160061551
4227.56723597859,1567.49372018324
5978.58088432512,1019.9141238381
4347.8035018408,1869.5950730211
4039.76637389411,1907.28366277014
6176.82697875225,2605.19126548002
NA,1403.54198116974
3585.22326782239,2245.82468257297
12545.2926615884,2780.20003852427
1709.79019834472,414.387546973623
13833.5966628228,NA
10120.7679938158,404.496933182136
4560.28754604066,2216.89758959505
13441.0071395632,2271.06656419948
14589.8187962315,2202.51221166203
3722.76791741675,1138.98237494387
5535.6520443599,1943.8591149349
9727.62683634368,766.67127223642
13045.0841770962,1981.31625306624
1820.40972387299,1594.61545344074
6289.72376243738,1799.49510159396
6765.73905615228,1099.46161405638
12201.9705055472,1574.21547469257
6858.35543634382,1666.53095540035
15859.8959055145,1967.72652071251
9023.94700499626,1866.33260863507
5531.90109059931,460.822741720566
8239.95164403234,1089.31294972678
10457.2260542689,959.717675394131
1675.36694150918,1546.80900599792
6700.14620952716,1541.48245892212
10846.2709118051,1113.73045037749
2797.60109860303,1818.14574750956
11530.8988908488,2799.34515015701
5118.23525706549,1315.56076325377
6420.47655677586,2423.32243305377
5650.40470404626,1351.19423001908
12814.5145669617,1801.77031871689
5951.93977609469,236.866098733489
3872.44243685868,2678.89633237033
10990.9388058874,1219.22690916412
9412.06305502634,1239.05099581181
-504.315765454535,1825.38922283416
6763.11114493594,832.956584516888
10564.0329415711,681.889666092251
7169.4129752916,1993.65379938715
5979.93672054912,1226.87687406661
10542.342028886,1835.92471430876
7638.12370711846,1589.10537439533
2563.45642485414,2109.23269706795
7516.51386076469,1193.66455306092
7909.28180500633,2313.53208085686
9769.3608027461,NA
15443.632219317,1317.10158232612
6853.42281657607,1733.22771566997
12903.5101564753,1843.53399329552
2545.53177664591,603.79117704459
543.867658202048,392.249019999651
13576.1167324076,1326.86937856075
4327.26314615469,1171.62885346593
10060.3845282727,2090.7009520529
-915.172060779642,1996.38922396344
-3682.6216051306,1485.23914509191
11838.2443646384,714.118061022531
11313.7771875178,323.6348890097
NA,-600.761455025755
12866.2848555248,947.933848235205
10928.7259244257,385.005166351848
647.964315810291,1630.45313311652
7073.8897801394,596.502851224368
10273.4679412997,2045.31924060304
2411.93100805322,-367.486547806556
10548.3802908628,2051.75086718428
5695.42295192568,1819.40303546341
6961.17654839658,387.932205191675
9340.78927852253,1802.7122064819
6114.3283118916,382.664436980001
