# Simulated random data file for batch processing
# timestamp: 2021-04-28 16:24:37
# BMK
# ------------------------------

"Length","SurfArea"
6694.71550747363,1550.97661532103
9928.77628069339,557.079767887713
8648.47648877301,503.5714057724
6861.51628421508,2942.64517177164
9049.56350207904,1793.22923363033
10330.0356027674,851.438772486271
-562.438133564815,1122.91566749551
12991.4669985982,402.518104647421
11570.2942788811,1695.82202924213
14944.7781366492,815.14274003802
2718.12917834492,2607.78227882554
9295.74873351752,1431.4276564453
11065.2328847098,853.58746244256
8928.22752715751,997.912310659999
10206.3438042453,864.186005075222
9152.15887300695,3113.42439512908
15918.1126006434,2081.428225864
3934.80223585874,1650.71067602645
4854.76825627713,1210.06385486356
9549.97255527369,2710.42561307294
8738.73774520641,1623.63147426013
NA,2234.94596907152
8657.35075110941,1466.5488644418
6623.5332785068,1491.92785239303
8502.27973564454,2096.21855472741
6076.60627967586,2662.92228736905
9188.2121700251,1825.32690078563
NA,1868.60050527469
7142.85659800811,NA
12202.128255558,319.721209908965
9866.62752483076,1176.01367813505
10537.6382872067,640.933048304115
5067.03619115697,1735.32522842852
8918.52106266781,NA
15172.1446256294,1546.3551767071
13488.1023132555,2670.48500846935
NA,2263.21954113624
10354.1630415347,2142.01700996523
6674.67617986604,670.413174251236
3871.28679478874,2454.88391728376
5916.40067391625,1175.81323289387
1874.18529713883,2055.7011786004
7987.65454992849,1082.84738886337
5862.26063284019,809.854080759773
10381.9758705322,1903.2592052563
3528.31712379988,2342.02571274711
8152.06088599218,1729.54987619933
5675.45245867164,NA
7401.08244171031,2109.84063817922
