# Simulated random data file for batch processing
# timestamp: 2021-04-28 16:24:37
# BMK
# ------------------------------

"Length","SurfArea"
518.390569253408,1892.28722182152
NA,2101.99540618985
8802.14841187683,1938.43422678839
4798.0562783342,1569.66197065172
5570.69671357327,2397.70283793785
10571.8907240996,2173.80174065149
11169.794146191,1283.82915187979
4248.2802013428,2144.79604706203
8785.9923236701,671.740770523374
4424.43311239032,912.515851224512
12327.0266631112,112.509487168167
7491.97400230868,269.99747743144
10167.7505118216,3130.68415451203
2301.32883303163,-444.948493875612
6955.69513913795,NA
13976.3309486002,1967.93733398929
9083.31721427095,598.721635501254
8719.80228297096,815.914783635783
NA,2099.68291424061
14122.5790995586,NA
