# Simulated random data file for batch processing
# timestamp: 2021-04-28 16:24:37
# BMK
# ------------------------------

"Length","SurfArea"
11574.6651666813,971.434783616741
8835.59969605095,1869.41012645276
9354.4241887239,886.171354933773
8994.15898230398,1813.60684102192
10184.0928013775,2001.59788013728
6835.60395915208,1792.43586174977
NA,2064.01555056926
10233.9646448248,2392.07821101982
9733.09965000918,1759.2775746734
14226.6435318708,1947.95473361062
9766.91538933806,1463.55892299255
12232.9372062943,912.749795959655
7235.3036121907,877.216153194792
7450.79704133522,450.72169343554
NA,2291.42216116078
9844.27080395818,2045.08276583824
3485.87396178042,1007.03750665653
5602.58635916281,2088.55211674814
15840.504567223,2023.19239309215
9952.72193779803,1561.72731376663
15654.8689640476,1672.45277607559
8737.53498818168,1242.69789363559
10128.0292906235,707.439682571417
13028.8439957172,2294.87792195636
10219.3805088142,576.568382738045
6088.04273844046,736.656874565451
5573.13051422862,2058.59535672133
9845.00586434319,NA
15311.8913209685,664.468600546313
6683.40163075694,1446.31184661013
859.894678419987,2193.12813760085
12376.1203433305,1286.24193668116
8290.84187898767,2766.23880408968
12073.0852896763,1159.11457009597
10518.9321226076,676.386232133814
9682.15744129279,1022.39081451731
7532.60638365626,2235.53260511338
6588.91324074963,3016.61312033647
15084.0266709889,1257.28869722298
4781.52035990052,NA
7146.80652571167,1191.9461543448
6032.7867718757,-401.491108376569
10010.8232060202,1005.67350778459
5707.64176216421,NA
10481.0452396704,2158.47448966011
13684.8358682898,1383.7433409751
9848.19868398647,1889.87450473024
12482.7422509372,2129.44367692179
10347.4449077438,2634.31435719061
3975.41650949655,1255.77194854723
13931.1389470523,1468.32814345933
7508.53863845032,247.588947695404
9965.29134916723,2818.10265444346
9452.53508861609,2384.83272168354
6228.12917819213,1923.3848914224
12600.4319234593,1066.42425208346
10373.8258831688,2073.25128904594
9958.45248503796,1489.49836339925
4414.3664193146,2719.83215819337
9714.60701510445,NA
12278.0854537986,1265.09698658222
6651.79374962125,1266.3568976546
11471.2584446417,787.849943530041
16435.8530243125,2744.57591114419
NA,303.327389924716
NA,1269.68656802411
8512.76953806232,2314.70585464441
2750.04120468836,885.348052047616
5390.64224654514,1269.07533241193
12219.6474569325,2347.9349363
5771.86043873693,1313.7112391197
4259.61149795667,1140.12013312013
7618.04629107368,623.793785616484
11501.794519719,1196.73203641864
7213.7707183027,1958.9892994465
15495.7843601792,1163.13425115569
5685.5437649759,1160.92863191164
2890.57078558607,1598.82621533039
6405.53108642408,1883.79001308059
3674.7785326981,2436.73046880496
