# Simulated random data file for batch processing
# timestamp: 2021-04-28 16:24:37
# BMK
# ------------------------------

"Length","SurfArea"
12381.4860568455,2457.54851799158
3747.58732309316,501.253526713019
10514.7652658549,472.35433450532
10673.1406311953,153.933653314362
14694.9815600665,NA
8958.97964892669,2884.86597530678
7708.96975633515,698.006612919608
5446.84545482807,1846.99269714019
9615.95739479534,2635.08763874444
9416.48036393663,2263.06636481201
10141.0499187805,849.431894077589
12204.242529273,2116.41277623873
7969.3554233011,614.514426010491
7038.94696104741,2183.64513995798
4486.02200812763,-385.148558780106
7725.05461503672,2233.73140648756
5060.53419089697,1660.03351917161
10715.5084927518,2056.39328769918
10432.390697195,960.950974653805
8471.01095294546,1191.37303394538
11164.2782245279,428.989183430304
5942.61520693847,1613.71662270994
15737.0038313609,2549.78744788468
11417.2274310731,2087.93976710521
13091.8384639494,2204.2917736704
3272.36870700218,1380.19541967879
11693.6422046365,2244.04292630084
15928.26678713,1745.2637053232
7668.60554322791,1942.99720844712
10766.9354647806,1731.56900665045
10545.6969120059,1061.44565523342
2893.11556909911,1731.74053798131
7825.64677153625,753.852669883014
4446.11927188346,1502.45133539728
17002.8946885679,1642.90315001364
8592.89970488171,1710.00054018965
7989.7934829735,1780.08314464752
14607.6255478178,1722.56261283574
11694.9829527505,3113.81256781351
2249.40703339414,1586.80218680861
10710.330651985,1180.28356566063
5748.96246918551,1310.7184012321
12612.666887045,2181.81189745574
6453.96179338532,772.163389762702
5869.1818148867,418.466703531585
5973.6861222985,1697.9784319819
4714.84563131437,1152.53415732244
9561.99711433017,1426.59040217395
5542.69016391046,1576.33140584598
3909.31653299955,1659.78826174922
9627.3180560775,1845.18385721749
12175.735667817,1485.52138601717
3043.45365143778,1086.12035990636
10410.6663614859,894.26973333428
6839.2488891893,1493.33155454087
9853.44862493462,-380.657384617965
7746.10729429139,1905.44756742554
4603.58369091876,893.542429774553
8380.69923481452,1878.4919593579
12818.8263182934,2060.45776579721
4340.47234359376,1741.31974252582
6753.46826305801,687.89590676587
5461.09737645989,1589.47588987865
6122.30201689828,823.47636125416
12803.8689943639,486.84424101376
6713.32059976537,310.822852701807
5296.51591440024,1271.22544188568
12505.2990068814,210.481118870978
882.442098934623,1885.47792966615
6563.56828360837,722.52118700983
8705.71666710857,1594.11563864302
11518.6513337521,2650.67654162552
11441.3974097238,562.519868646938
14802.0675266035,1025.14134680921
-254.584044067257,2680.37669369056
11012.030279593,1931.66289048226
10870.8568932139,1494.86614544653
3481.1783624424,918.368821560857
6308.72171457755,1580.21544653592
NA,1712.49587228816
3491.61975226228,NA
5034.94912316605,2570.49899429038
10456.3409351948,2292.8370051035
1169.36050990633,1372.21145167399
6671.13793451251,1485.03730813786
5819.31803077699,2562.68989105033
10425.1900309054,1944.54163003948
NA,528.993750266709
7279.84410486943,1665.63552460199
8145.92001365947,1991.71595169199
12914.8580579103,2195.33500425802
6819.43162169262,2693.34802453552
4499.40483363245,1674.46662166793
8980.75616231238,1377.06248847293
3449.64162764709,1956.35002719527
