# Simulated random data file for batch processing
# timestamp: 2021-04-28 16:24:37
# BMK
# ------------------------------

"Length","SurfArea"
5033.7353350164,1051.7097551761
13550.1354145896,1498.07519106323
1471.29054003756,2142.07884232062
13190.6954217982,1327.73961123727
11229.4940920108,2125.77502500442
7761.66729346207,1748.20218871745
13566.0109634438,1325.61434338075
6098.42287200304,1718.36540816502
9177.828551384,1602.1919152082
7246.52525808204,1523.83382835389
4799.08469172013,1174.54408479963
5924.85005257535,1254.78371299937
257.640460480304,603.442303034516
NA,256.270796976454
8562.12821947764,2152.46653462929
2520.94383378786,1064.02044674481
1361.40934626342,1128.0559450429
16083.5813333701,1632.47879658201
8773.42191378639,1272.07114304812
6978.33479462375,1561.86014680249
11502.5381989109,2272.67227438105
7687.39348677877,NA
7873.4587529946,2708.42384027492
5823.82450020411,1184.43115620954
13792.315188773,1969.53888048229
3214.88255451044,1475.39497729107
9516.17136415125,1878.70975977645
4103.15727560468,1416.60681848575
12316.5911689671,2218.38281275735
10126.7081591778,67.7135577641502
2077.10819198163,1217.00921613407
NA,2269.3238147577
13357.6100120554,1804.56232370384
10872.705630556,1401.75447864877
5698.41247086625,1097.52145436639
8249.17168986718,2363.91350359806
12384.2723045285,2092.83296465315
11800.6597792439,1966.37426790205
13530.8695883708,1248.44006181661
5265.7940005594,2052.09232652041
3647.73165167588,596.581088907408
5570.73498813744,NA
14830.8621699702,2688.55899160599
9268.29063931516,1334.3885791709
16895.9603987904,2103.62037242215
8562.90446406662,1943.58787123518
8142.87292430579,428.175983833168
7661.76891508002,881.572823538871
1724.4475531334,1290.11772535203
2248.34838562044,3555.20876711197
9086.24975509888,1833.52629072841
9234.80821682066,1775.78553829577
2053.28381616268,1549.3317892879
