# Simulated random data file for batch processing
# timestamp: 2021-04-28 16:24:36
# BMK
# ------------------------------

"Length","SurfArea"
12026.4536954581,2172.64884927344
6199.94862788542,2370.32594569194
9590.0497197748,1489.38222115266
619.675634920417,NA
NA,1641.04314591148
5758.87515192871,1004.5805019872
10629.5615437296,NA
5882.22632853509,1257.927797276
10636.7106927163,1295.88258204144
9231.72567158259,1573.17784808448
10297.825436178,1357.09094936373
5950.06667528844,1346.05197601831
6008.12606732819,1828.1845481291
12203.8842351432,1058.62063129185
1859.10556120522,1741.28843653581
10302.9551004634,455.915149737058
9769.01898602892,749.482743609566
1525.64716985396,1418.3443777059
11155.1007206934,1997.69445996313
7057.84669936653,1479.76887928626
8766.11723980902,1058.42970518411
14889.4135216556,1951.48809311782
4568.28469451376,1455.97741036538
523.948180588523,740.188637273109
1545.64618820998,2895.58262974694
11724.2704821353,2172.64430202939
483.196439369827,1571.61225627346
3904.32315541152,828.76238070893
NA,NA
7799.37781055291,1098.36753771008
NA,2842.59801462822
