# Simulated random data file for batch processing
# timestamp: 2021-04-28 16:24:37
# BMK
# ------------------------------

"Length","SurfArea"
6734.62180399424,295.887105612114
668.70378034214,1569.97886841195
-2456.36639973588,676.154764860266
8618.39100677282,2040.20326086719
7360.61193252291,1965.66825731509
4053.54513538953,2202.38622382559
11748.5141816108,369.264086785889
8132.90838387231,-933.615361542015
14353.5587556244,1246.15431380738
7686.91050107254,1321.5234921243
6728.146348869,1164.84039281529
7071.43660673866,648.714157032513
8350.94980074815,1480.02694652043
9169.02394006856,381.536329958854
9525.28593765253,836.818341840511
4920.69344177557,959.794427348856
18587.5356006815,2055.6557934933
6132.07882033588,1679.7235948076
7247.92571746609,1074.22391180521
8126.55128734691,2316.64789924681
12420.724075072,1588.53089549301
12272.7981447325,3551.31252264943
9890.89385821725,-134.774679408155
4994.39434514398,1571.13000618203
8904.76660709945,1288.81512880363
5426.46109157456,-592.512640337341
6887.50170573551,1018.07267898202
6346.58442869656,1009.82283858441
5344.58509132398,737.312587721799
11229.0952839746,482.64624886616
15324.2256644108,1057.47931610596
5169.00834389431,1866.97528157615
10332.8861189646,1899.3203370369
7025.02433596968,1209.22605335424
10096.1372027862,2077.5645637688
952.515882644727,1949.38477303937
13389.8145570058,1608.52687858117
10051.3312494023,1532.97502877163
9442.06082095205,1093.31043689799
12078.3777985917,2942.06771391225
3947.45140803145,502.572954049009
13510.0641104691,1402.36307234077
3334.92607192319,484.402204144538
5636.35418523225,1947.54896567733
12837.0285690888,1217.54781617543
6803.47581696799,2156.35387612114
-707.899165462214,1014.86505814071
9221.19028714967,1853.64355371673
6786.07212896807,1962.91545205481
8572.1325412315,1312.27216429452
5422.83126868445,2597.33633032825
1271.31389266369,1139.38770312918
2534.53539300026,229.316925576885
11184.5399220358,719.028919292947
2582.64809672617,1838.44686617085
9136.32779776333,-182.023908940187
8598.34453732176,1097.43315722852
9552.57020640371,1656.14956837297
4520.98822479445,2032.94250209012
15998.0966713345,888.966228284695
7205.37832354987,1353.81115423509
3037.25716424174,381.745792950336
7654.62926972653,1516.23337323622
7613.73617539812,982.02277089374
13454.7933013894,1344.12470916718
6638.0562866929,518.902523570105
6363.5014886129,1756.36846316809
13622.5464188871,1030.62023040684
