# Simulated random data file for batch processing
# timestamp: 2021-04-28 16:24:37
# BMK
# ------------------------------

"Length","SurfArea"
6185.65578847782,400.208253676474
9200.84900969826,342.440667051207
1905.64853276114,NA
8136.65225208747,612.889911885649
-3268.62405439344,1884.6647842586
10434.0817426876,1483.62628743644
10878.1130395558,1274.07323156865
5785.45913785204,699.920838177749
3619.46687379003,110.424279472411
9333.2349537606,155.28020654055
4316.70049480238,NA
7139.58900701423,2049.86749353243
10311.0900391625,1265.43453779554
8826.41449327182,1427.79308126347
12474.2011868849,977.393953835082
9438.4759376836,1620.76613559851
5469.20767459494,2613.01390512592
11392.94581603,1314.23175127222
13933.66862813,2587.35685505454
2714.40272333049,2030.33865313849
10881.757593524,1470.61046169753
167.964524445378,65.3180439806372
5022.35282423704,2121.50518802525
8628.33864005088,1191.12389207487
-2044.98953276518,1584.09315885592
11815.8880565958,2260.21250719086
15626.4991458976,532.540952410473
-159.017852394,395.808293872593
4730.28149355935,2182.73055879095
8706.99114859841,1871.50011205588
NA,2422.87145763109
11380.7257166631,455.314158995149
3276.86503619532,2079.70448041413
15517.7248369628,1140.945710119
12898.2147721036,1082.64738689169
4896.00667798942,2405.38295516488
7045.37686397973,1821.41518217879
NA,NA
4864.98302543186,2762.28340403286
NA,681.956125615271
10462.2076681749,1342.11337203129
7986.7361433854,1300.78480245085
7706.04877173959,630.306138264422
6200.24866025796,926.265069253436
