# Simulated random data file for batch processing
# timestamp: 2021-04-28 16:24:36
# BMK
# ------------------------------

"Length","SurfArea"
5369.25431031254,1992.5126132705
2648.08111832968,481.799816002467
14820.8391494219,1550.40266153633
10450.3187617763,2516.43994030248
15886.0632930054,393.598108588943
8321.77015662375,1464.95068389453
4842.89112417142,1987.08183236979
7698.73256195544,1248.08267492071
7994.86466514695,1572.68821659436
3680.67060884504,1236.3703251702
5951.29336669374,1945.63215422752
16022.5288397561,547.793501861553
12146.9698235734,2425.91766213593
8759.7022703235,1411.41334983024
11163.3549623728,284.993424060517
6671.57014243093,1829.30082239652
11101.4133609091,2135.20326337241
11746.2379794506,1093.69736888483
7215.63494924984,1371.25218421451
3731.70814103933,2173.9011132375
8393.91218734541,1308.83160922913
5244.87925153529,1736.92541969231
-749.331805439418,-472.422473131372
7424.97500196701,2036.8636136986
11022.8327788255,200.047473188636
3685.77885664227,2241.91678986403
5144.84355195477,1696.49691328574
5743.83562106958,1510.33547111937
10216.9291132669,2263.009628073
18080.340276515,2232.13027257607
8781.44977347171,2163.05879841967
4354.30118037389,538.04725506614
6047.85710730601,688.546250253523
7248.13601475957,1209.90879625187
5662.08783964231,1140.34763310363
6249.93157681645,1784.7236353012
10015.2977916224,660.201341920019
10598.4348847572,2550.93476183761
8674.09988407299,880.745721454412
8000.19566914699,NA
3871.24643077786,251.413435439286
10733.9335026398,1690.99956728203
9966.40117379648,1398.69868166966
10629.0723928655,1457.51796349814
4627.65529609639,1644.2199259706
10322.4139955912,1110.93042312501
590.019707808163,1306.58951050254
4597.5136458437,1932.51006514997
7796.52047959852,798.999988788543
11293.5692684877,1067.08249696163
14498.2171115644,-422.524787411091
12649.5953944843,1768.21087549235
9470.87908574464,650.025186637309
5864.79254796431,921.986416248783
NA,804.884065535588
4160.34540020428,1857.38796167658
10731.9814908665,1523.62006261309
7458.27190252534,2021.99731519426
5308.92063649581,1545.82625381426
7627.4614804904,2302.91722846346
