# Simulated random data file for batch processing
# timestamp: 2021-04-28 16:24:36
# BMK
# ------------------------------

"Length","SurfArea"
7658.86591557458,1283.04389718354
658.735940739118,3568.08722518137
4459.35675993761,2751.21397392299
NA,2770.11965688007
8744.53026492111,2688.36126019193
11993.3320544705,2033.82239477223
1039.66888701126,1377.93160814778
4016.70429890628,3.60819759023207
12008.1647952254,NA
14533.3753875814,1034.79834732306
-2047.06014579481,1576.66345367056
9630.71620664816,3019.23045006002
-1774.12636812418,1157.08844304134
13251.0669624172,1768.99089962247
-2645.087745193,961.083686725962
5911.59923043256,2350.74538875548
9378.06819152065,878.66813529014
14633.4307033628,2097.69259986359
4187.11431515591,890.470075852432
9893.90484654531,1313.25734571302
14674.4933465079,2145.36411780252
2092.08757186256,292.520153719825
10164.8910767978,1149.80393716127
6826.29289321648,2049.48694052751
8363.28759937072,2360.17218897867
6872.85214885762,1533.13428198705
6427.50342392359,1407.31312716252
9872.07265880441,1416.78206422613
-847.267095909942,2778.45248833668
14351.1377451282,1350.04035340229
5000.91207711529,862.83089572044
12356.611981943,1898.55109750824
6995.9802473494,1908.15874802285
7672.42201499239,1285.51363723445
9288.99018007221,1560.15165868901
12227.1345473205,1543.18454686669
5514.53408862317,2014.51804074133
11446.0032308814,1740.6912644201
