# Simulated random data file for batch processing
# timestamp: 2021-04-28 16:24:37
# BMK
# ------------------------------

"Length","SurfArea"
7228.2553956276,2213.13588901768
8461.88025297207,1763.36500767204
7262.99174464068,2397.06621303877
15207.4667479981,1879.38048439551
8687.54174574493,759.215986860655
5456.8418604279,2171.83860573786
7925.0681621429,380.689985279213
4425.7832733033,862.131813734247
9531.23300871063,1619.29674565233
9307.51018606699,605.27757976608
7832.4325730932,1920.16301689199
1648.40959677407,2189.77113759576
11793.2968045727,1404.55772407482
5206.27119189472,2315.80881068918
9721.95666706257,1981.10290546164
9880.70109259362,2115.93080877228
8470.46492261923,262.27902837927
8764.69188321347,1331.77948509907
3044.42317740023,1876.93580128635
8350.03964135428,563.313905303754
7961.70865475238,1291.1892333024
4388.21656999317,777.730289328512
7567.41505973694,2405.78962944729
5518.62588353745,732.467433873185
10822.198276314,883.680367049489
5680.99268433279,1668.81043942909
