# Simulated random data file for batch processing
# timestamp: 2021-04-28 16:24:36
# BMK
# ------------------------------

"Length","SurfArea"
13557.285495257,1320.25110255442
14007.1150056613,57.2682738432572
533.63511044651,1370.37755041815
7726.80998871566,2462.42110098473
7485.17690454255,2151.25471658159
8894.40205839934,1877.55421900212
NA,2274.95181292039
8047.262334858,1069.44892530745
6124.05780165543,1283.19478571062
12027.080751753,766.776255900537
7574.25569875089,1140.21145552553
9266.87456818454,611.030928966431
2323.00890961409,2085.0464306205
5897.51817670945,1286.04789545489
13111.8623671341,NA
9889.84344900907,1641.74472087285
NA,3232.58632825246
5241.86092510654,562.768988052199
NA,2467.59186898667
12140.5220377725,1030.98707169752
4022.65802522099,2255.45141945347
14770.9097674663,2009.27948023201
4922.69954661976,1470.37910385692
7526.36256952553,1314.68751884381
8204.11584557644,1155.14178072656
12974.6292303348,2723.95524098061
6131.41191786304,1229.70945072608
-360.694544768378,1385.60896448296
2009.28276248751,-319.025135510346
4684.02105751215,1808.90373623251
15370.2218690031,439.137198681279
4595.07081424278,493.930359962391
10277.6427325432,2649.41827658128
6437.20780681118,2098.73964606961
14515.8121423287,1610.30527613922
3415.31860096942,415.396259552979
5611.20196260468,3078.83949137254
2775.56512575834,1935.97993656582
8145.11137678377,972.151048084081
2478.04320941546,1543.93643445814
6233.34775402524,875.870935038863
7517.9755560184,-116.916838547141
11720.6585727294,2376.31953995584
9105.18165319826,1843.2192677966
6579.01739604921,1200.2768641921
7743.42681123055,480.008538188243
-1294.36570532815,1058.15961223195
10616.8620405274,NA
9461.51372884904,2546.32665426711
8502.65043777622,836.3440629596
9180.33351344526,-67.0021664849583
4967.82182096084,1379.62097720809
10089.7424401573,2301.20044168708
4179.23023833649,131.506510126465
12335.6972129467,NA
7758.65888760998,1311.18252940744
