# Simulated random data file for batch processing
# timestamp: 2021-04-28 16:24:37
# BMK
# ------------------------------

"Length","SurfArea"
14583.4372164539,NA
3324.91402184543,NA
10336.9152843322,1944.89101609743
6004.54039739508,2315.884773438
NA,2138.32074466026
8358.98731535505,1371.68523020306
9899.64068300231,858.42362733034
9131.06794135878,1573.68154217571
NA,970.474650694188
NA,1298.82796266506
6751.05055118365,2491.71083908957
9112.08569250488,1589.49937796538
4771.94932420827,2163.41462855937
12383.4354605126,NA
2855.31052436166,498.563334064301
