# Simulated random data file for batch processing
# timestamp: 2021-04-28 16:24:37
# BMK
# ------------------------------

"Length","SurfArea"
13140.1101958396,2426.78219399259
4404.95592142915,1578.19395978993
4689.77429721198,1388.73359166628
4295.76831759135,1654.89118314624
5632.23498147686,1818.84178836035
9794.73297122523,1004.50320707133
14665.3049832869,1222.82347494846
8470.09210310405,955.187683965299
7302.91575115424,-258.620621615148
10450.9153556481,231.266250579824
8921.45706217654,1288.18446807951
6437.70438909377,1105.15050085111
8158.15167544639,1604.86958578232
6931.01821205569,2881.45939522612
2165.05921461091,NA
8800.0858206228,2299.74051060105
9682.86898401756,1340.85588904316
10193.3487691965,1967.34598474089
9691.05625229676,1701.53476942236
3482.84676428844,606.805287991286
6296.18905307828,35.3142610034629
8878.05132972603,1856.63223139434
10702.0577706092,-66.0379117365333
1325.06305013088,2213.94982133087
13387.1881564878,1940.69039602457
NA,829.429390271568
4015.71295160337,1880.79985828378
3597.11107296171,1386.62426462127
9394.09218951192,2304.08664173787
9888.50632635175,862.776533704338
13888.7104750669,NA
7427.88961982207,2049.67119618576
-1320.87911262755,597.606265269611
11711.9255739634,787.879177214417
7391.02255202349,1349.73965948816
3312.52779405094,1607.07453440714
8820.71241400294,1591.82614262434
11574.2420495523,2268.5888057304
7655.2563838249,1482.32516627327
10395.0454620511,710.49891116363
8849.50156447198,1069.40449823843
6456.31513546108,1267.5037171099
2525.3876085769,1331.49995530519
NA,3140.89522594918
NA,376.897701889214
7836.51432541953,1470.42766614909
6516.77414426129,1702.08801553929
15152.5977717931,730.156086772486
9259.47695406919,NA
8271.86019374633,3330.91992099527
13133.5797102743,2878.08876371474
9807.91848253988,1662.27952388172
5237.17511267733,508.976766535509
10597.7192722678,1707.2693591123
5500.4986056396,1007.90839279117
11029.5098154906,1455.45792289416
6234.76207279334,1324.65859502982
6814.15053655743,1097.15005110687
9609.64178526924,1104.00666314769
3239.47381142103,1186.07851741763
6451.89192009918,994.054963373367
5334.30557711317,1466.14807374923
2858.17461410864,1195.25724134984
13170.083490947,1247.30610138818
6420.61036271702,507.287944119302
10351.3201170369,642.00400418322
11774.6241377833,579.045216624076
12431.8052395295,3114.3916143512
9383.10569065353,1574.34746182839
1407.25616330635,1966.97689488969
12187.3427910477,357.373858848627
6421.21717995056,2717.4221378518
8510.70197052393,2528.36138782916
5367.78601102557,1355.04586602301
4591.49791489385,1969.00623687202
4827.05063888658,1507.57397454947
6788.96800432751,2532.33311804234
9037.96627329491,1353.31423618909
8483.98483049445,1439.30396333794
11914.5290999067,1557.48619747547
8651.091044007,2016.69733010271
-318.16421898817,1703.14489816615
3665.85892180314,1556.08619626621
6988.04503482815,972.633277405075
12927.9307121802,90.3849489748341
2350.60954472169,954.163862535692
7150.20413621614,-85.0771967711016
