# Simulated random data file for batch processing
# timestamp: 2021-04-28 16:24:37
# BMK
# ------------------------------

"Length","SurfArea"
3035.98055897506,1771.19412305579
10633.8688082665,3556.98689434113
7296.40887770572,1683.06010175643
12115.0792479175,1686.61369133731
13828.6060293238,1974.68317751183
12636.3773291429,939.436229850806
9594.35696313541,754.538913993425
4016.91835987018,NA
9427.04296696114,1141.1284298345
215.274961492537,2510.68409847638
5685.12366563854,1597.90693034302
4316.11534764236,1341.96017559564
7062.86086584941,430.079508147095
6485.108156612,1385.65109671567
2484.62721897283,1440.21284637006
3745.85193139235,1538.66830485833
1972.11884370927,3152.99411953061
14665.9800745954,2277.39175946209
16174.8633810043,2649.91033518516
7325.49763076957,2116.7213892922
12491.4330096863,592.061860253191
6287.2727224476,1435.17674380228
9875.24545523139,1026.19845304884
6373.78157066743,NA
15685.1757779205,1258.57388230697
10043.8947412773,1490.19134244225
5782.75032268301,1419.86825837225
11119.665922866,1920.23391574373
9077.51830210572,1887.52624336467
14529.4229143749,NA
5298.43990777891,NA
4289.74752376055,633.711847939284
11100.0269658841,1754.49498501788
7658.99094359169,1105.58124463393
8345.74139222235,1517.25009244329
12359.7715852137,992.58524974571
NA,1204.28412026026
13750.6204656554,2147.7993193521
4118.55403063176,1336.95410725107
8471.49934291401,875.482750147873
3855.12904902036,2228.26489808816
8408.45862597026,1486.23607639447
9781.86073788515,509.556698702368
7211.05056567635,545.747546194921
5344.15249421478,1671.30039851646
10899.3284755814,1733.5008486669
5597.62057044017,861.716238366019
10452.9400076162,937.468227212524
12212.3783695359,1401.68965533959
2313.27161955275,549.202839123982
7122.86214081912,1458.02001155066
282.479075156672,1815.33270822364
NA,-563.960775960632
-835.283215716575,785.35195512501
NA,1060.0983987272
9050.46746875702,1326.4100973129
3981.8197306721,2491.99450780073
8551.9228466394,758.77375887341
5541.48128288908,3009.86315722517
6709.14042506412,2575.9543654392
4587.28257771038,393.155551043157
3472.47484166081,1313.15257040362
15751.9215144169,1233.38182688509
14109.9707563234,2327.28561171009
4094.47944848423,3010.58198687181
6839.70214496334,1253.0461584385
8382.35429987275,1647.6762978916
10253.7064044547,969.795571102225
5533.36320073065,1556.29203117587
8216.22615951801,1591.3544058404
5976.58339832509,855.933309056715
9450.86047815279,2694.62582227313
NA,148.114020084081
8646.47191021313,2676.90117078619
6787.31334573729,326.027898933681
1513.29927083036,651.580813520265
