# Simulated random data file for batch processing
# timestamp: 2021-04-20 14:21:59
# BMK
# ------------------------------

"xVar","yVar"
0.638593953335658,0.514746433356777
0.194475534604862,0.412302048644051
0.534970998531207,0.569419673411176
0.903557769954205,0.689431868493557
0.520796065451577,0.199888374889269
0.359369225334376,0.530073132831603
0.552984721027315,0.152650397270918
0.171094415709376,0.540813717991114
0.714506253832951,0.913617933634669
0.0908471117727458,NA
0.988996135303751,0.222601290093735
0.442713199416175,0.99046892626211
0.0505311931483448,0.545023288112134
0.345748848747462,0.373125151963905
0.701276973588392,0.36473245290108
0.179635379696265,0.545858366414905
0.637979398947209,0.803495403146371
0.507831921800971,NA
0.349138450110331,0.0327748511917889
0.516564598772675,0.497514358023182
0.383274915162474,0.124209338100627
0.61781915393658,NA
0.511029479792342,0.634171321755275
0.89930830616504,0.989484190242365
0.571412204299122,0.40734564838931
0.626613715896383,0.628196709556505
0.410961798159406,0.901785389985889
0.238215200603008,0.500250658486038
0.15452715777792,0.207158070057631
0.261105304351076,0.926624984014779
0.61552075506188,0.516061819624156
0.287652655504644,NA
0.229711603140458,0.58308910089545
0.554287814535201,0.230890947859734
NA,0.0127696166746318
0.701943133259192,0.696389828110114
0.349043319700286,0.473383709322661
0.346727347467095,0.07253637467511
0.839806270319968,0.607832147972658
0.362511184997857,0.647708578966558
0.869633745867759,0.606638782657683
NA,0.559474765788764
0.906073125079274,0.581187475007027
0.247010188642889,0.507606480503455
0.477692843880504,0.675557742826641
0.410728562157601,0.255008396692574
0.0760156104806811,0.0467309742234647
0.242466097231954,0.994856985751539
0.557698235847056,0.320960051147267
0.0778531471733004,0.247595765860751
0.957692344672978,0.438591679325327
0.953566215699539,0.719328288221732
0.61026711249724,0.94885434396565
0.50698226923123,0.225903732702136
NA,0.4856587711256
0.0662788299378008,0.927289713406935
0.289211922790855,0.851839309325442
0.33686470403336,NA
0.810208081500605,0.883200783282518
0.156839536968619,0.117240484571084
0.971355133922771,0.220022482564673
0.457198249874637,0.752877959515899
0.51640077191405,0.516020168550313
0.287286611506715,0.870012039318681
0.618345455499366,0.837793734623119
0.0254427813924849,0.0285375642124563
NA,0.122306050732732
0.457394015509635,0.177670486038551
0.168872621143237,0.667720512254164
0.0197111507877707,0.0853867139667273
0.364516642177477,0.334933962905779
NA,0.158398134168237
0.863532454939559,0.297409968916327
0.870424996130168,0.720374917378649
0.130660516675562,0.851720951730385
0.634581964230165,0.125748308841139
NA,0.710600529098883
0.377849988173693,0.995875434018672
0.104624116560444,0.747727471403778
0.145232747541741,0.203920163447037
0.670905667822808,0.965548461768776
0.0281318011693656,0.89069567155093
0.664177099941298,0.697053378913552
0.198849617037922,0.594389555975795
0.571588264545426,0.591113615315408
0.557475747773424,0.123498139204457
0.477640637895092,NA
0.1670118405018,0.568189771147445
0.9198720282875,0.70415949029848
0.844148447969928,0.349556332919747
0.97106872475706,0.688783209770918
