# Simulated random data file for batch processing
# timestamp: 2021-04-20 14:21:58
# BMK
# ------------------------------

"xVar","yVar"
0.9860662992578,0.615538627840579
0.941966968821362,0.372945779003203
0.389486472355202,0.0529023895505816
0.303969534114003,0.694689869415015
0.136532709700987,0.82987550389953
0.0211320123635232,0.23171372525394
0.349664095556363,0.362098237965256
0.116286424919963,0.823990114498883
0.91224907967262,0.0705636946950108
0.578779098112136,0.553702946519479
0.820477100089192,0.684642637614161
0.843748142011464,0.546059604734182
0.266465574270114,0.606376383453608
0.0799943211022764,0.384995968081057
0.199274432379752,0.649345437530428
0.759844116633758,0.829023858299479
0.920028114924207,0.814521529944614
0.303238773485646,0.174090421991423
0.360347894718871,0.507930788677186
0.248432177118957,0.221621331293136
0.0406119311228395,0.707743399543688
0.402507378021255,0.687040404416621
0.146538981236517,0.58857476268895
0.576409584842622,0.761831262614578
0.175469804322347,0.28492027730681
0.299279301427305,0.782141695264727
0.184582008048892,0.304874887457117
0.230821216478944,0.350056851748377
0.684025606140494,0.835894025862217
NA,0.929185314336792
0.396782955154777,0.0040130668785423
0.525803916389123,0.50025164661929
0.906344034476206,0.684272687882185
0.414712938247249,0.303849340649322
0.0673435090575367,0.262295039370656
0.994118702365085,0.762947015231475
0.278927790233865,0.689221690641716
0.22990770637989,0.188831217354164
0.633472575107589,0.0792897157371044
0.192985355155542,0.47316938592121
0.0814480090048164,0.942474532872438
0.477757251821458,0.166842862265185
0.805166610749438,0.572376453317702
0.402801760006696,0.595322523731738
0.127796760527417,0.936633450910449
0.136798640247434,0.746283560525626
0.181718483800068,0.165346057154238
0.828156501287594,0.915830438025296
0.609658888308331,0.29119317047298
0.0325567855034024,0.648622322594747
0.205871522892267,0.80032159248367
0.444566900841892,0.84214872890152
0.669930094154552,0.0314268672373146
0.28182831662707,0.47376936650835
0.033421287080273,0.115720884408802
0.631279621273279,0.652860664762557
0.355259520700201,0.186284114141017
0.246998141519725,0.915790890343487
0.665841535432264,0.320015929639339
0.927795941475779,0.527059584623203
0.758444545557722,0.675187569577247
0.611154202371836,0.450253465212882
0.683335888665169,0.155649922322482
0.888362627942115,0.0777438450604677
0.0656992888543755,0.0556921921670437
0.0475379957351834,0.826709934975952
0.25799242220819,0.419297468382865
0.284845814807341,0.54701894056052
0.707624245434999,NA
0.312506144400686,0.591352043440565
0.628440680215135,0.610881668748334
0.845680280122906,0.243251978419721
0.675890388665721,0.444844642886892
0.954571785172448,0.671066639013588
0.374873749678954,0.884942464297637
0.673513286048546,0.874680396169424
0.64912129053846,0.369556070538238
0.595718120457605,0.195977376308292
0.428096674149856,0.0305407734122127
0.487150275381282,0.520065884338692
