# Simulated random data file for batch processing
# timestamp: 2021-04-20 14:22:03
# BMK
# ------------------------------

"xVar","yVar"
0.780214462894946,0.0773911341093481
0.286606633570045,0.165306349983439
0.773776204092428,NA
0.705063698347658,0.764945071656257
0.421392547199503,0.762153413146734
0.265385838225484,0.898851762292907
0.583786762552336,0.485209906473756
0.00224153720773757,0.555953100090846
0.109047905774787,0.997778437333182
0.621176591143012,0.961726478533819
0.0328774033114314,0.431321652373299
0.860221104696393,NA
0.944562210235745,0.625645945547149
0.516246385406703,0.47826768970117
0.0475758060347289,0.541054497472942
0.276051254011691,0.512121630366892
0.829895636765286,NA
0.643892497755587,0.487213234882802
NA,0.780485682189465
0.619854935444891,0.566682312404737
0.328934877412394,0.780749120982364
NA,0.436419213423505
0.73583913827315,0.0460608543362468
0.212263183435425,0.273727753432468
0.975127596640959,0.966292410390452
0.631476021371782,0.624242920428514
0.269591255579144,0.979744227137417
NA,0.381973745767027
NA,0.236190346302465
0.347709997789934,NA
0.846214864868671,0.405563067179173
0.0494774000253528,0.956091163679957
0.701773257926106,0.606654623057693
0.476603887742385,0.0772479062434286
0.623127113096416,0.446191507391632
0.481099681463093,NA
NA,0.458683718694374
