# Simulated random data file for batch processing
# timestamp: 2021-04-20 14:22:03
# BMK
# ------------------------------

"xVar","yVar"
NA,0.0458415099419653
0.865049947984517,0.938278386136517
0.439871456706896,0.917656061705202
0.88505979324691,0.181573615642264
0.623160191578791,0.878725452814251
0.0867337645031512,0.405243996763602
0.793793309712783,0.828846482327208
0.240466863848269,0.903298737015575
0.906190061243251,NA
0.360908908303827,0.172827653819695
0.110729213105515,0.859351358842105
NA,NA
0.818083157297224,0.920280213467777
0.916594778420404,0.240443038754165
0.307261852547526,0.714292789343745
0.564637598814443,0.0244665644131601
0.000786180142313242,NA
0.0223335910122842,NA
0.631278719520196,0.98137978813611
NA,0.0261898129247129
0.946363532217219,0.021181060699746
0.715057632420212,0.836058603599668
0.360656747361645,0.41868963255547
0.699869753560051,0.0227753254584968
0.426009950228035,0.94213824882172
0.554633646504954,0.794316520448774
0.690468731103465,0.889742663595825
0.371004282264039,0.245135486591607
0.00904746330343187,0.565692445263267
0.406845026649535,0.650248121935874
NA,0.574942144332454
0.653490400407463,0.850709893973544
0.838497162098065,0.141197826480493
0.251738451654091,0.929810961941257
NA,0.242274122079834
0.806573379086331,NA
0.882786618312821,0.343798885820433
