# Simulated random data file for batch processing
# timestamp: 2021-04-20 14:21:58
# BMK
# ------------------------------

"xVar","yVar"
0.959477666998282,0.360127390362322
0.233297248138115,0.0955309900455177
0.125866466201842,0.373088534921408
0.387195728020743,0.970193926012143
0.445191281614825,0.0745918361935765
0.950688727665693,0.279253273736686
0.141566536854953,0.925990662304685
0.746420255163684,0.698779503116384
0.724495023488998,0.261435065185651
0.80129973217845,0.0456417421810329
0.358888777904212,0.249487807974219
0.035878797294572,0.728470387170091
0.866056930040941,0.929623810108751
0.950005610939115,0.924554968485609
0.810727294534445,0.156720604049042
0.0150923130568117,0.907294036122039
0.554700331063941,0.0243336025159806
0.84083388815634,0.180209575220942
0.824188982369378,0.438526912825182
0.279035111190751,0.18546323501505
0.899246037472039,0.685857711359859
0.952437950763851,0.306328625651076
0.871381792472675,0.898809943581
0.499484018422663,0.781413553049788
0.895424444926903,0.0711989183910191
0.0675112484022975,0.451304597547278
0.0554318078793585,0.136441487120464
0.775812953710556,0.482323836535215
0.0455243419855833,0.0234961539972574
0.485507132019848,0.274285084567964
0.540791376493871,0.66906200023368
0.52770260674879,0.402528791222721
0.764994343742728,0.0352297127246857
0.231035901466385,0.120558605529368
0.128746378002688,0.935867177555338
0.928394123679027,0.981578163336962
0.1047469957266,0.349588327575475
0.0217601016629487,0.684743058169261
0.531491328496486,0.596645698416978
NA,0.280145007651299
0.279867294011638,0.863763889065012
0.0433042719960213,0.851871602702886
0.0106744843069464,0.90237546293065
0.848869058536366,0.108100291574374
0.18882888648659,0.00486357021145523
0.246672481531277,0.864540851674974
0.554992077173665,0.307738409843296
0.224423370091245,0.915399054065347
0.631858401466161,0.9004289614968
0.117704623611644,0.438043518224731
0.10447766399011,0.938001933740452
0.42245626100339,0.17633421625942
0.659518546191975,0.554694085149094
NA,0.149055956397206
0.24608486238867,0.876825640443712
0.913375576492399,NA
0.622437192825601,0.558734188787639
0.462544117355719,0.0144389402121305
0.564273326890543,NA
0.392623890191317,0.618391517549753
0.531854219734669,0.834157573524863
0.860541403759271,0.838697466999292
0.774063834687695,0.172580785816535
0.953849878860638,0.105341819580644
0.0104106354992837,0.0590111184865236
