# Simulated random data file for batch processing
# timestamp: 2021-04-20 14:21:58
# BMK
# ------------------------------

"xVar","yVar"
0.425791602116078,0.549389116698876
0.249614052008837,0.923147403402254
0.0958881555125117,0.675190975889564
0.296983625041321,0.46527969231829
0.259734120685607,0.889037676621228
0.0183606809005141,0.0101405514869839
0.304795051924884,0.0525301357265562
0.324427049374208,0.456016850657761
0.782658497802913,0.613970799604431
0.0317499889060855,0.833303197519854
0.206659091403708,0.910196996759623
0.798136467114091,0.976930690463632
NA,0.0197128024883568
0.378367469180375,0.164496905636042
0.731565885012969,0.558587468229234
0.382597311167046,0.348260787548497
0.793505360605195,0.63746704836376
0.437442528782412,0.316774236503989
0.972845669137314,0.623425885103643
0.519441529177129,0.166576514253393
0.780226514674723,0.915075414581224
0.320044536143541,0.342491328716278
0.896693047368899,0.793545871740207
0.903814862947911,0.595055647194386
0.104943342274055,0.289185338886455
0.805392547044903,0.421312140999362
NA,0.0445082224905491
0.33858927176334,0.496703311568126
0.184473452856764,0.0798367424868047
0.694798805052415,0.40340728033334
0.157388169318438,NA
0.846263063605875,0.57792260334827
0.932028448441997,0.171350354561582
0.873710475629196,0.801378120668232
NA,0.751761927036569
0.170117921195924,0.757807987509295
0.649227959103882,0.638626150786877
0.739170846529305,0.925394715741277
0.535650627221912,0.33062101341784
0.699155859649181,0.401378746377304
0.441573588876054,NA
0.559694981668144,0.535158179001883
0.921905957628042,0.010208360850811
0.232597704278305,0.45512259262614
0.23357409844175,0.761293849209324
0.131051902892068,0.473373146727681
0.193831418873742,0.441418942995369
0.685272494796664,NA
0.475774493766949,0.712938006268814
0.180358523968607,0.526793724158779
0.681347869569436,0.817207394866273
0.046526332385838,0.246056701522321
0.453812902094796,0.373783140443265
0.0428856359794736,0.362718009389937
0.893064512405545,0.656859445851296
0.977594023337588,0.269604549044743
0.851587781216949,0.808263037120923
0.480782728176564,0.771912680473179
0.527090275427327,0.316981961252168
0.798032694729045,0.36633162247017
0.531403858680278,0.59637082205154
0.405702323419973,0.762815510854125
0.362590393982828,0.351637959945947
0.573891413398087,0.279299477580935
0.988710860256106,0.406895216088742
