# Simulated random data file for batch processing
# timestamp: 2021-04-20 14:21:58
# BMK
# ------------------------------

"xVar","yVar"
0.914344287244603,0.833774571307003
0.703011167235672,0.756909907795489
0.00645174621604383,0.142282745800912
0.879032253287733,0.910021648276597
0.20308726769872,0.212162457872182
0.379114435985684,0.0585666438564658
0.563272963045165,0.562636285321787
0.0567912231199443,0.307024331996217
0.938461394514889,0.490664281183854
0.733191943261772,0.952036182163283
0.357428230112419,0.667473170673475
0.111767616821453,0.396300476975739
0.988814093871042,0.0978496223688126
0.00431816978380084,0.179855008609593
0.645959871821105,0.737011744640768
