# Simulated random data file for batch processing
# timestamp: 2021-04-20 14:21:58
# BMK
# ------------------------------

"xVar","yVar"
0.141355632105842,0.808455511229113
0.940771789522842,0.645352874416858
0.0258707802277058,0.929747188696638
0.264410686446354,0.821381045738235
0.980224526952952,0.472505619749427
0.91918238857761,0.445842042332515
0.254223295021802,0.947787765646353
0.546810939442366,NA
0.426459171110764,0.484479746548459
0.13312640064396,NA
NA,NA
0.956069546518847,0.178529206197709
0.265826948452741,0.923580660251901
0.327822576044127,0.642857318045571
NA,0.935341878561303
NA,0.122415667166933
0.352996861096472,0.546479838900268
0.611973296385258,0.395044194767252
0.797496364917606,0.89850932918489
0.908803455065936,0.948698246385902
0.76827316917479,0.283761391649023
NA,0.498217082349584
0.408985827350989,0.363953192951158
0.54835596238263,0.34166395617649
0.335684893419966,NA
0.199505335884169,0.5750903703738
0.0190109342802316,0.589964921819046
0.703391417162493,0.868406671565026
0.893649959936738,NA
0.496585579356179,0.829183329129592
0.948504579951987,0.248722970485687
NA,NA
0.966293080244213,0.702954307897016
NA,0.711567665217444
0.508926163660362,0.593549132114276
NA,NA
