# Simulated random data file for batch processing
# timestamp: 2021-04-20 14:22:09
# BMK
# ------------------------------

"xVar","yVar"
0.321713011711836,0.605723154963925
0.595994216622785,NA
0.996047037420794,0.873467072146013
0.314284139778465,0.754359971499071
NA,0.128786953398958
0.96695153368637,0.274401413276792
0.890591465868056,0.270255756564438
0.441714807413518,0.197777867782861
NA,NA
0.213534636422992,0.852856480283663
0.494130304083228,NA
0.769742952659726,0.530723071657121
0.884157264139503,0.345548447221518
0.386876014992595,0.230387218063697
0.361157533479854,NA
NA,0.280934165464714
NA,0.69704250479117
0.558856672840193,0.985481424722821
