# Simulated random data file for batch processing
# timestamp: 2021-04-20 14:21:58
# BMK
# ------------------------------

"xVar","yVar"
0.997439282713458,0.437872435664758
0.670899138553068,0.32430049451068
0.663567232899368,0.443047620821744
0.194456786150113,0.144974500639364
0.809442425146699,0.824378967052326
0.912917169276625,0.89209876046516
0.509547832421958,0.161920362850651
NA,0.797020169440657
0.63253363315016,0.206094238674268
0.179226173320785,0.806150905555114
0.156215547351167,0.668839191319421
0.203039983520284,0.963002582080662
0.60299039282836,0.980799515033141
0.422189156757668,0.533818894531578
0.525827647186816,0.666128171607852
0.242331844754517,0.895164276473224
0.506761005846784,0.831829151604325
0.100602039601654,0.611936825793236
0.20199580444023,0.523301025154069
0.985038879560307,0.131326864939183
0.0908861751668155,0.452713848790154
0.915857470594347,0.638220918597654
0.38485838402994,0.559407802997157
0.702100139809772,0.192587913712487
0.036677016178146,0.241145786363631
0.304151665186509,0.716194291366264
0.315765124745667,0.77162383729592
0.411673125112429,0.800017331726849
0.809659789549187,0.795041412580758
0.424533383222297,0.415326817426831
0.788705561310053,0.566974542569369
0.0303427139297128,0.631633137119934
0.392043721862137,0.991191582055762
0.115817392012104,0.166483499808237
0.619619453791529,0.7610222697258
0.606477526249364,0.0402030798140913
0.10769164795056,0.640781559515744
0.946597491856664,0.224936576327309
0.27554002800025,0.659788424381986
0.873502801638097,0.374340391019359
0.253959841094911,0.516240471275523
0.306559934047982,0.885706833330914
0.992535519180819,0.150493853027001
0.891752841649577,0.913474739063531
0.465498445089906,0.455987716792151
0.574984895996749,0.230948778800666
0.94917303067632,0.494769888231531
0.841364525724202,0.688466303050518
0.233911008341238,0.576495739165694
0.073705063899979,0.554331026272848
0.949140933342278,0.520906454417855
0.914035225752741,0.0635904765222222
0.239810438128188,0.202269470319152
0.477439531125128,0.0389040808659047
0.793863238533959,0.288388821296394
0.704410640290007,0.965825659688562
0.389612108236179,0.811101193074137
0.103388882940635,0.851703612366691
0.181317259091884,0.725667814491317
0.181118355132639,0.674270114628598
0.0452433750033379,0.764488910557702
0.73315014783293,0.114785559941083
0.458540876861662,0.996993898414075
0.900236102985218,0.45504216523841
0.773242827504873,0.397146004252136
0.660211567534134,0.623765224823728
0.448897809488699,0.604957960080355
0.38405980123207,0.462394432164729
0.604789720848203,0.619608083507046
0.420511597767472,0.262603322509676
0.198664645198733,0.621718439040706
0.787202886072919,NA
0.218204266857356,0.995456933742389
0.718227221630514,0.445135829271749
0.710619518300518,0.53930704202503
0.652985100168735,0.231809164397418
0.879608758026734,0.407821608241647
0.78575431718491,0.248065144289285
0.776787791633978,0.719951154664159
0.297930504661053,0.423873902764171
0.30612055468373,0.154132630676031
0.769230721285567,0.713301040465012
0.291990824043751,0.937463562004268
0.930781914619729,0.150363268330693
0.41014691023156,0.916891882894561
0.317864828975871,0.383210805244744
0.420040089637041,0.313519607996568
0.317375058541074,0.964930775109679
0.348139375681058,0.30720919277519
0.814504277193919,0.0436821589246392
0.853758238023147,0.865243978332728
0.375469546532258,0.5363431237638
