# Simulated random data file for batch processing
# timestamp: 2021-04-20 14:22:09
# BMK
# ------------------------------

"xVar","yVar"
0.066405720775947,0.20103439851664
0.989690678426996,0.0722580512519926
0.688557463232428,0.480044437339529
0.574732467532158,0.105056979227811
0.394321601372212,0.905317616648972
0.250788302859291,NA
0.00201525958254933,0.0363497792277485
0.669707027031109,0.074886116432026
0.878702222136781,0.430877355160192
0.856329358648509,0.22526946826838
NA,NA
NA,0.258928570896387
0.267994401045144,NA
0.399888956220821,0.101520616794005
NA,0.227559725521132
