# Simulated random data file for batch processing
# timestamp: 2021-04-20 14:22:09
# BMK
# ------------------------------

"xVar","yVar"
0.702786996029317,0.0542552049737424
0.475731889717281,0.125476806424558
0.652985253371298,0.800386203685775
0.696547497063875,0.23268084670417
0.534845013404265,0.877814510138705
0.129698953358456,0.678444685880095
0.152781879529357,0.460481918882579
0.570613550720736,0.0196153300348669
0.783882521325722,0.884393494576216
0.0350506631657481,0.865068853599951
0.978916856460273,0.122113690245897
0.931980736553669,0.247878136578947
0.180102716665715,0.313071720534936
0.245146088534966,0.42956365365535
0.894402007106692,0.934769904008135
0.668672058731318,0.070302723441273
0.789271482964978,0.75673208781518
0.157530097989365,0.814230799907818
0.814632636727765,0.174499698914587
0.0891724100802094,0.876430165488273
0.897982849972323,0.0164288545493037
0.865620811702684,0.559674863703549
0.663592783501372,0.516634568106383
0.898075208067894,0.490397142944857
0.733632126357406,0.301786432974041
0.921180645935237,NA
0.973441404290497,0.500072526745498
0.374053682433441,0.112091285176575
0.134169063763693,0.0494180398527533
0.415254545398057,0.591593247139826
0.54130560066551,0.25196549971588
0.379211957333609,0.734853476751596
0.59854424209334,0.685235535493121
0.603945226874202,0.803912220755592
0.918366895057261,0.922357333125547
0.442386942449957,0.607873271917924
0.414586975937709,0.180734480498359
0.525641568703577,0.804268426494673
0.476751956855878,0.84689817763865
0.783094458747655,0.250579106155783
NA,NA
0.195464433403686,0.851651387289166
0.799881547456607,0.751243455801159
0.0698563596233726,0.12388515425846
0.572575990576297,0.232130999444053
0.629067161818966,0.103790155146271
0.314253129530698,0.869300169637427
0.946137678809464,0.0878362979274243
0.075702880974859,0.156013265019283
0.088907006662339,0.0953036311548203
0.975065959617496,0.516227070242167
0.644587513525039,0.443483635550365
0.218638319522142,0.975582742132246
0.85742233786732,0.357930031605065
NA,0.411705397535115
0.464830574812368,0.0322055669967085
0.963762401370332,0.331368741812184
0.830424521816894,0.478448978159577
0.359880433185026,0.883740016724914
0.93200521171093,0.722027295734733
0.33197421906516,0.413130519911647
0.431779148522764,0.211443450069055
0.756221886491403,0.0746675415430218
0.820195849519223,0.202360885217786
