# Simulated random data file for batch processing
# timestamp: 2021-04-20 14:22:09
# BMK
# ------------------------------

"xVar","yVar"
NA,0.506063675973564
NA,0.897336439695209
0.864800916519016,NA
0.627944509731606,0.676392595749348
NA,0.608604551292956
0.0290039698593318,0.88839852437377
0.840383853530511,0.462281286716461
0.133001770358533,0.930635871132836
0.869427123572677,0.166028784122318
NA,NA
0.312798074679449,NA
0.30766931315884,0.352977591333911
0.522997084539384,0.282279071398079
0.446376148145646,NA
0.933648933190852,0.193820171291009
