# Simulated random data file for batch processing
# timestamp: 2021-04-20 14:22:09
# BMK
# ------------------------------

"xVar","yVar"
0.891780493082479,0.184126908658072
0.452123926719651,NA
0.643994837999344,0.966518956003711
0.945710312807932,0.427227616775781
NA,NA
0.526339173782617,0.701562013942748
0.0151245715096593,0.848649287363514
0.680749743711203,0.839358032448217
0.982077387627214,0.8722718229983
0.306696662446484,0.417489511193708
0.616225870558992,0.824496516725048
0.303160276496783,0.807596320286393
0.0469709914177656,0.829666929319501
0.153284311294556,0.300465454813093
NA,0.717397245578468
0.162589988671243,0.3101823606994
0.702062225202098,NA
0.732135260244831,NA
0.281632143305615,0.929222685750574
0.0862654515076429,0.435502731706947
0.60998925450258,0.158008301630616
0.500830168835819,0.426043470390141
0.562377835856751,0.0302794126328081
0.892444595461711,0.825599014293402
NA,0.163376480806619
NA,0.25625187670812
0.40446059172973,0.887303764466196
0.652742342092097,0.00656374800018966
